"SA_GUID__1","householdsTotal","noHeating","noRenewableEnergyHouses","yearBuilt","mobHome","unoccupiedDwellings","oneParent","onePerson","noCar","noInternet","priWater","familyUnits"
"4c07d11d-fdb2-851d-e053-ca3ca8c0ca7f",73,2,34,9,0,16,3,14,0,4,17,12
"4c07d11d-fdbd-851d-e053-ca3ca8c0ca7f",58,1,36,15,2,26,6,13,4,8,10,3
"4c07d11d-fdd7-851d-e053-ca3ca8c0ca7f",57,0,35,17,0,16,6,10,1,8,15,3
"4c07d11d-fddb-851d-e053-ca3ca8c0ca7f",100,0,55,16,0,10,7,21,6,13,44,17
"4c07d11d-fde0-851d-e053-ca3ca8c0ca7f",85,0,57,19,1,5,10,16,3,8,43,14
"4c07d11d-fdf7-851d-e053-ca3ca8c0ca7f",82,0,51,18,1,16,7,19,5,9,32,14
"4c07d11d-fe05-851d-e053-ca3ca8c0ca7f",84,0,41,22,1,11,6,14,2,11,78,14
"4c07d11d-fe06-851d-e053-ca3ca8c0ca7f",89,1,44,27,0,15,7,12,5,10,69,6
"4c07d11d-fe0a-851d-e053-ca3ca8c0ca7f",102,2,52,36,1,3,10,18,5,11,67,16
"4c07d11d-fe29-851d-e053-ca3ca8c0ca7f",59,0,28,18,1,8,4,13,2,10,3,11
"4c07d11d-fe35-851d-e053-ca3ca8c0ca7f",85,1,51,7,0,11,9,15,0,4,6,13
"4c07d11d-fe44-851d-e053-ca3ca8c0ca7f",67,4,38,9,0,14,6,19,4,18,36,9
"4c07d11d-fe52-851d-e053-ca3ca8c0ca7f",71,1,57,4,0,7,8,13,1,5,0,13
"4c07d11d-fe58-851d-e053-ca3ca8c0ca7f",100,4,56,17,3,8,8,20,2,19,22,11
"4c07d11d-fe60-851d-e053-ca3ca8c0ca7f",89,2,64,28,0,29,7,13,5,9,52,13
"4c07d11d-fe61-851d-e053-ca3ca8c0ca7f",118,1,76,36,1,27,11,22,4,15,20,13
"4c07d11d-fe62-851d-e053-ca3ca8c0ca7f",82,1,55,26,1,21,6,20,2,12,39,14
"4c07d11d-fe6e-851d-e053-ca3ca8c0ca7f",77,1,53,11,0,10,5,11,1,7,16,10
"4c07d11d-fe7b-851d-e053-ca3ca8c0ca7f",122,0,68,29,2,12,12,19,5,21,75,23
"4c07d11d-fe7e-851d-e053-ca3ca8c0ca7f",106,0,69,23,2,15,4,14,3,7,67,11
"4c07d11d-fe91-851d-e053-ca3ca8c0ca7f",56,2,41,17,0,29,1,18,1,8,20,4
"4c07d11d-fe92-851d-e053-ca3ca8c0ca7f",61,3,34,21,0,26,6,16,6,16,9,7
"4c07d11d-fe9a-851d-e053-ca3ca8c0ca7f",53,2,32,11,0,29,5,18,5,9,8,5
"4c07d11d-febe-851d-e053-ca3ca8c0ca7f",60,1,40,25,1,7,7,14,3,9,12,5
"4c07d11d-fee2-851d-e053-ca3ca8c0ca7f",97,2,79,19,0,43,8,33,11,19,8,13
"4c07d11d-feee-851d-e053-ca3ca8c0ca7f",94,0,67,10,0,7,3,15,1,6,4,12
"4c07d11d-fef0-851d-e053-ca3ca8c0ca7f",119,0,75,7,0,43,6,24,5,5,3,28
"4c07d11d-ff04-851d-e053-ca3ca8c0ca7f",90,2,53,21,2,28,8,27,3,15,34,12
"4c07d11d-ff09-851d-e053-ca3ca8c0ca7f",89,0,52,17,0,41,12,21,1,12,18,15
"4c07d11d-ff0c-851d-e053-ca3ca8c0ca7f",118,1,78,15,1,22,13,32,6,19,39,14
"4c07d11d-ff1f-851d-e053-ca3ca8c0ca7f",66,3,42,16,0,26,6,14,2,10,12,10
"4c07d11d-ff2a-851d-e053-ca3ca8c0ca7f",119,1,82,14,1,21,5,20,5,16,27,19
"4c07d11d-ff2c-851d-e053-ca3ca8c0ca7f",139,1,88,13,0,12,12,26,5,19,39,24
"4c07d11d-ff3a-851d-e053-ca3ca8c0ca7f",106,0,65,24,0,8,10,15,3,9,10,16
"4c07d11d-ff46-851d-e053-ca3ca8c0ca7f",142,2,91,25,0,4,7,20,5,16,100,24
"4c07d11d-ff47-851d-e053-ca3ca8c0ca7f",88,0,48,33,0,11,10,22,4,9,9,14
"4c07d11d-ff4f-851d-e053-ca3ca8c0ca7f",117,5,64,20,0,13,10,13,2,11,18,23
"4c07d11d-ff5b-851d-e053-ca3ca8c0ca7f",61,0,43,10,1,28,7,14,3,10,32,12
"4c07d11d-ff6a-851d-e053-ca3ca8c0ca7f",62,1,43,9,0,14,4,12,4,7,39,11
"4c07d11d-ff73-851d-e053-ca3ca8c0ca7f",86,2,48,25,0,35,10,33,10,13,18,5
"4c07d11d-ff79-851d-e053-ca3ca8c0ca7f",114,1,84,36,0,39,12,51,15,22,11,16
"4c07d11d-ff82-851d-e053-ca3ca8c0ca7f",109,1,70,18,0,18,7,20,4,15,76,22
"4c07d11d-ff93-851d-e053-ca3ca8c0ca7f",102,2,63,13,0,14,10,16,10,14,6,10
"4c07d11d-ffa6-851d-e053-ca3ca8c0ca7f",57,0,38,16,0,20,5,9,2,9,14,15
"4c07d11d-ffac-851d-e053-ca3ca8c0ca7f",89,0,51,13,0,13,5,20,5,4,10,9
"4c07d11d-ffae-851d-e053-ca3ca8c0ca7f",72,1,40,12,0,8,10,19,3,10,43,14
"4c07d11d-ffaf-851d-e053-ca3ca8c0ca7f",66,1,38,10,2,19,6,11,4,6,38,10
"4c07d11d-ffb4-851d-e053-ca3ca8c0ca7f",118,1,64,17,0,7,6,19,6,6,86,23
"4c07d11d-ffc3-851d-e053-ca3ca8c0ca7f",62,1,43,18,0,30,4,15,0,13,9,5
"4c07d11d-ffce-851d-e053-ca3ca8c0ca7f",54,0,35,9,0,24,4,17,3,11,30,8
"4c07d11d-ffd2-851d-e053-ca3ca8c0ca7f",57,2,40,27,0,19,3,16,3,11,35,3
"4c07d11d-ffe4-851d-e053-ca3ca8c0ca7f",160,2,110,31,2,24,12,17,3,8,90,33
"4c07d11d-ffe6-851d-e053-ca3ca8c0ca7f",88,0,60,20,2,25,9,16,2,15,44,17
"4c07d11d-fff9-851d-e053-ca3ca8c0ca7f",86,0,65,15,0,7,5,18,3,17,34,12
"4c07d11d-fffc-851d-e053-ca3ca8c0ca7f",232,1,134,33,3,12,18,37,7,26,31,44
"4c07d11e-0014-851d-e053-ca3ca8c0ca7f",66,0,44,16,0,8,11,15,3,3,1,7
"4c07d11e-0018-851d-e053-ca3ca8c0ca7f",101,1,73,23,0,18,6,49,18,20,5,8
"4c07d11e-0028-851d-e053-ca3ca8c0ca7f",79,0,47,5,0,9,4,20,3,9,28,6
"4c07d11e-002d-851d-e053-ca3ca8c0ca7f",72,0,41,6,0,11,5,11,0,2,14,8
"4c07d11e-0030-851d-e053-ca3ca8c0ca7f",38,0,20,1,0,3,4,8,1,2,19,5
"4c07d11e-0038-851d-e053-ca3ca8c0ca7f",99,2,56,17,0,15,9,17,3,7,27,19
"4c07d11e-003c-851d-e053-ca3ca8c0ca7f",98,1,64,25,0,41,6,27,2,19,21,14
"4c07d11e-0043-851d-e053-ca3ca8c0ca7f",42,0,38,3,0,40,7,15,0,13,15,3
"4c07d11e-004f-851d-e053-ca3ca8c0ca7f",94,0,79,25,2,39,11,30,17,24,22,12
"4c07d11e-0051-851d-e053-ca3ca8c0ca7f",55,0,49,11,0,28,5,18,16,16,41,8
"4c07d11e-0053-851d-e053-ca3ca8c0ca7f",69,1,44,19,0,25,4,21,6,8,30,11
"4c07d11e-0059-851d-e053-ca3ca8c0ca7f",74,0,51,14,0,21,4,19,8,19,13,20
"4c07d11e-005d-851d-e053-ca3ca8c0ca7f",138,1,87,25,2,8,12,15,4,10,29,27
"4c07d11e-0070-851d-e053-ca3ca8c0ca7f",150,1,88,40,0,16,12,32,9,13,25,13
"4c07d11e-0074-851d-e053-ca3ca8c0ca7f",127,1,85,20,0,12,10,24,5,12,43,20
"4c07d11e-007d-851d-e053-ca3ca8c0ca7f",39,0,18,14,1,4,1,11,5,8,33,5
"4c07d11e-0085-851d-e053-ca3ca8c0ca7f",102,1,46,13,2,5,3,7,1,6,72,24
"4c07d11e-0094-851d-e053-ca3ca8c0ca7f",98,2,65,21,1,5,4,24,3,7,19,13
"4c07d11e-009f-851d-e053-ca3ca8c0ca7f",88,4,48,15,2,7,7,19,4,12,11,17
"4c07d11e-00a2-851d-e053-ca3ca8c0ca7f",127,0,63,15,0,5,10,19,2,6,28,18
"4c07d11e-00b6-851d-e053-ca3ca8c0ca7f",71,0,40,7,0,8,6,10,2,5,10,13
"4c07d11e-00c0-851d-e053-ca3ca8c0ca7f",61,0,45,8,0,19,1,14,2,14,7,8
"4c07d11e-00c4-851d-e053-ca3ca8c0ca7f",112,3,81,17,0,13,8,20,8,20,5,18
"4c07d11e-00cb-851d-e053-ca3ca8c0ca7f",60,1,28,11,1,32,4,16,2,2,38,14
"4c07d11e-00e3-851d-e053-ca3ca8c0ca7f",76,0,49,15,0,16,7,11,2,9,32,12
"4c07d11e-00e6-851d-e053-ca3ca8c0ca7f",61,0,45,14,0,20,7,13,3,5,4,4
"4c07d11e-00ed-851d-e053-ca3ca8c0ca7f",47,0,35,5,1,27,3,11,4,9,10,8
"4c07d11e-00f3-851d-e053-ca3ca8c0ca7f",106,1,76,9,0,13,17,21,5,20,23,21
"4c07d11e-010a-851d-e053-ca3ca8c0ca7f",100,1,43,29,1,28,5,25,4,9,92,14
"4c07d11e-010c-851d-e053-ca3ca8c0ca7f",113,2,51,27,1,21,9,25,1,5,105,19
"4c07d11e-0118-851d-e053-ca3ca8c0ca7f",68,0,46,17,1,19,6,21,16,18,0,11
"4c07d11e-013f-851d-e053-ca3ca8c0ca7f",79,0,55,20,0,35,6,16,4,5,18,15
"4c07d11e-0147-851d-e053-ca3ca8c0ca7f",112,3,86,19,0,13,19,27,8,20,24,18
"4c07d11e-0159-851d-e053-ca3ca8c0ca7f",48,0,41,9,2,33,7,19,11,16,0,5
"4c07d11e-0164-851d-e053-ca3ca8c0ca7f",99,0,84,22,1,12,13,28,5,13,14,18
"4c07d11e-0175-851d-e053-ca3ca8c0ca7f",107,0,64,17,0,6,7,27,3,15,63,16
"4c07d11e-0179-851d-e053-ca3ca8c0ca7f",105,1,71,22,0,7,7,21,3,8,75,20
"4c07d11e-0183-851d-e053-ca3ca8c0ca7f",84,2,50,15,0,6,5,17,1,8,72,14
"4c07d11e-0197-851d-e053-ca3ca8c0ca7f",118,6,61,20,4,23,6,39,6,11,27,18
"4c07d11e-01a6-851d-e053-ca3ca8c0ca7f",74,3,55,8,0,83,4,27,5,8,2,5
"4c07d11e-01ac-851d-e053-ca3ca8c0ca7f",113,0,86,13,0,25,14,26,6,17,23,14
"4c07d11e-01ad-851d-e053-ca3ca8c0ca7f",80,0,54,14,1,15,5,27,3,9,53,5
"4c07d11e-01b9-851d-e053-ca3ca8c0ca7f",79,0,54,19,0,19,6,21,3,13,22,6
"4c07d11e-01ce-851d-e053-ca3ca8c0ca7f",88,0,59,19,3,21,6,26,6,15,40,19
"4c07d11e-01cf-851d-e053-ca3ca8c0ca7f",87,1,49,8,0,39,6,15,0,6,19,14
"4c07d11e-01da-851d-e053-ca3ca8c0ca7f",53,1,46,5,0,50,6,20,6,7,0,8
"4c07d11e-020c-851d-e053-ca3ca8c0ca7f",113,0,84,16,1,2,7,17,5,9,1,16
"4c07d11e-021a-851d-e053-ca3ca8c0ca7f",111,4,70,19,0,70,20,33,33,20,0,7
"4c07d11e-0236-851d-e053-ca3ca8c0ca7f",86,1,64,17,0,13,10,27,9,6,0,11
"4c07d11e-0258-851d-e053-ca3ca8c0ca7f",100,1,96,6,0,9,15,27,20,15,3,14
"4c07d11e-0264-851d-e053-ca3ca8c0ca7f",183,1,133,9,0,17,12,47,18,14,1,19
"4c07d11e-0271-851d-e053-ca3ca8c0ca7f",78,0,66,0,0,17,10,18,19,11,0,7
"4c07d11e-027e-851d-e053-ca3ca8c0ca7f",130,0,82,13,0,18,10,17,0,3,16,36
"4c07d11e-028e-851d-e053-ca3ca8c0ca7f",95,1,65,2,0,7,7,26,2,5,1,8
"4c07d11e-02ab-851d-e053-ca3ca8c0ca7f",125,2,99,3,0,13,21,28,10,11,1,20
"4c07d11e-02b0-851d-e053-ca3ca8c0ca7f",119,1,88,7,1,23,8,37,15,13,0,6
"4c07d11e-02ba-851d-e053-ca3ca8c0ca7f",92,0,61,19,3,59,8,30,6,9,3,8
"4c07d11e-02c3-851d-e053-ca3ca8c0ca7f",78,0,60,4,0,4,6,27,8,11,36,7
"4c07d11e-02ca-851d-e053-ca3ca8c0ca7f",113,1,98,9,0,20,27,31,19,13,0,16
"4c07d11e-02d9-851d-e053-ca3ca8c0ca7f",129,0,90,23,0,11,18,35,14,13,0,15
"4c07d11e-02df-851d-e053-ca3ca8c0ca7f",87,0,74,12,0,63,10,19,5,8,5,10
"4c07d11e-02e2-851d-e053-ca3ca8c0ca7f",69,0,56,8,0,32,6,24,9,11,2,7
"4c07d11e-02ec-851d-e053-ca3ca8c0ca7f",65,0,56,9,0,35,8,26,11,18,1,2
"4c07d11e-02f7-851d-e053-ca3ca8c0ca7f",55,0,32,14,0,22,5,17,8,9,8,9
"4c07d11e-02fa-851d-e053-ca3ca8c0ca7f",77,4,66,6,0,31,11,32,19,18,0,4
"4c07d11e-02ff-851d-e053-ca3ca8c0ca7f",70,1,53,4,0,13,14,15,2,2,2,8
"4c07d11e-0303-851d-e053-ca3ca8c0ca7f",72,0,55,5,1,47,8,14,5,8,6,9
"4c07d11e-0339-851d-e053-ca3ca8c0ca7f",113,1,91,1,0,10,9,16,0,2,0,17
"4c07d11e-034a-851d-e053-ca3ca8c0ca7f",79,1,71,1,0,6,11,22,12,6,0,9
"4c07d11e-035b-851d-e053-ca3ca8c0ca7f",79,0,66,7,0,29,9,25,15,13,5,6
"4c07d11e-0373-851d-e053-ca3ca8c0ca7f",98,1,63,9,0,13,8,14,1,6,61,14
"4c07d11e-0374-851d-e053-ca3ca8c0ca7f",144,0,130,20,0,40,17,49,10,24,8,12
"4c07d11e-038c-851d-e053-ca3ca8c0ca7f",137,1,107,12,0,15,19,31,18,12,0,18
"4c07d11e-0394-851d-e053-ca3ca8c0ca7f",53,3,35,10,0,88,2,18,2,3,2,3
"4c07d11e-039b-851d-e053-ca3ca8c0ca7f",126,5,117,9,0,9,3,29,34,9,0,1
"4c07d11e-03a3-851d-e053-ca3ca8c0ca7f",88,0,55,13,1,7,3,21,1,3,4,16
"4c07d11e-03b1-851d-e053-ca3ca8c0ca7f",72,0,49,3,0,3,6,9,4,4,1,7
"4c07d11e-03bc-851d-e053-ca3ca8c0ca7f",105,0,88,1,0,23,9,11,23,6,1,7
"4c07d11e-03bd-851d-e053-ca3ca8c0ca7f",104,0,84,7,0,5,13,17,3,6,1,18
"4c07d11e-03cf-851d-e053-ca3ca8c0ca7f",206,2,197,2,0,27,44,51,37,11,3,16
"4c07d11e-03d7-851d-e053-ca3ca8c0ca7f",109,0,60,5,0,6,26,19,14,7,0,23
"4c07d11e-03d8-851d-e053-ca3ca8c0ca7f",117,0,111,3,0,23,15,13,21,6,0,14
"4c07d11e-03db-851d-e053-ca3ca8c0ca7f",173,2,128,1,0,29,16,29,9,4,1,17
"4c07d11e-03de-851d-e053-ca3ca8c0ca7f",131,0,87,6,0,5,13,15,4,2,0,23
"4c07d11e-03f7-851d-e053-ca3ca8c0ca7f",100,1,81,16,0,12,19,22,10,5,0,8
"4c07d11e-03fb-851d-e053-ca3ca8c0ca7f",137,1,76,1,3,7,39,11,12,8,2,42
"4c07d11e-0403-851d-e053-ca3ca8c0ca7f",93,0,63,2,0,6,8,21,2,5,0,7
"4c07d11e-041a-851d-e053-ca3ca8c0ca7f",95,2,85,37,0,47,9,43,20,9,0,3
"4c07d11e-0429-851d-e053-ca3ca8c0ca7f",82,0,79,0,0,3,14,19,10,4,0,7
"4c07d11e-043e-851d-e053-ca3ca8c0ca7f",87,0,59,0,0,10,8,19,8,7,0,7
"4c07d11e-0442-851d-e053-ca3ca8c0ca7f",85,1,59,33,0,30,4,26,3,4,0,14
"4c07d11e-045a-851d-e053-ca3ca8c0ca7f",90,1,72,42,0,19,6,41,22,20,1,4
"4c07d11e-045b-851d-e053-ca3ca8c0ca7f",70,0,56,6,0,3,5,12,6,4,0,8
"4c07d11e-045c-851d-e053-ca3ca8c0ca7f",121,1,95,22,0,8,23,43,29,31,1,16
"4c07d11e-045e-851d-e053-ca3ca8c0ca7f",77,0,67,17,0,4,7,12,15,3,0,6
"4c07d11e-0468-851d-e053-ca3ca8c0ca7f",100,2,94,5,0,3,16,20,29,9,0,19
"4c07d11e-0479-851d-e053-ca3ca8c0ca7f",82,0,77,15,1,20,6,45,50,14,0,2
"4c07d11e-047d-851d-e053-ca3ca8c0ca7f",112,1,106,19,0,12,8,64,51,26,0,7
"4c07d11e-0486-851d-e053-ca3ca8c0ca7f",133,0,126,3,0,11,25,34,26,14,0,15
"4c07d11e-0488-851d-e053-ca3ca8c0ca7f",80,1,79,0,0,24,19,11,14,1,1,3
"4c07d11e-04a5-851d-e053-ca3ca8c0ca7f",160,2,128,33,0,28,26,29,11,11,3,14
"4c07d11e-04c4-851d-e053-ca3ca8c0ca7f",79,1,75,21,0,9,8,29,33,4,1,1
"4c07d11e-04f5-851d-e053-ca3ca8c0ca7f",88,3,76,35,0,18,8,32,8,10,1,4
"4c07d11e-04fa-851d-e053-ca3ca8c0ca7f",126,0,109,5,0,12,18,32,10,8,2,17
"4c07d11e-0506-851d-e053-ca3ca8c0ca7f",105,0,91,11,0,31,10,41,18,8,0,11
"4c07d11e-050b-851d-e053-ca3ca8c0ca7f",97,1,84,1,0,14,7,19,14,6,0,9
"4c07d11e-050c-851d-e053-ca3ca8c0ca7f",127,1,96,39,0,17,12,31,14,3,1,18
"4c07d11e-0534-851d-e053-ca3ca8c0ca7f",77,0,40,19,0,15,9,16,5,10,14,9
"4c07d11e-053d-851d-e053-ca3ca8c0ca7f",61,1,38,6,0,9,6,9,5,6,8,14
"4c07d11e-054a-851d-e053-ca3ca8c0ca7f",80,0,49,17,0,17,5,23,5,13,55,9
"4c07d11e-054f-851d-e053-ca3ca8c0ca7f",94,0,65,11,0,13,8,12,3,7,40,18
"4c07d11e-0554-851d-e053-ca3ca8c0ca7f",77,1,55,18,0,8,10,14,7,11,54,18
"4c07d11e-055e-851d-e053-ca3ca8c0ca7f",156,2,112,33,0,15,16,39,7,18,95,16
"4c07d11e-0560-851d-e053-ca3ca8c0ca7f",64,1,53,3,0,11,13,24,9,9,4,6
"4c07d11e-0565-851d-e053-ca3ca8c0ca7f",85,2,64,15,0,9,6,13,1,8,45,24
"4c07d11e-056d-851d-e053-ca3ca8c0ca7f",91,1,48,19,0,96,4,16,2,7,32,13
"4c07d11e-0572-851d-e053-ca3ca8c0ca7f",116,1,80,20,0,15,17,39,30,26,16,12
"4c07d11e-057a-851d-e053-ca3ca8c0ca7f",59,0,48,23,0,11,4,25,10,16,5,5
"4c07d11e-0588-851d-e053-ca3ca8c0ca7f",76,0,32,18,1,12,6,16,2,8,5,8
"4c07d11e-058a-851d-e053-ca3ca8c0ca7f",59,0,48,2,0,9,11,14,0,5,0,11
"4c07d11e-058e-851d-e053-ca3ca8c0ca7f",129,0,97,21,4,12,10,33,5,19,72,33
"4c07d11e-0592-851d-e053-ca3ca8c0ca7f",86,0,57,25,1,13,4,26,6,14,38,16
"4c07d11e-0598-851d-e053-ca3ca8c0ca7f",86,2,55,30,0,8,9,21,3,8,40,13
"4c07d11e-059f-851d-e053-ca3ca8c0ca7f",67,0,47,20,0,17,5,13,1,9,35,12
"4c07d11e-05a3-851d-e053-ca3ca8c0ca7f",150,1,90,27,1,18,19,24,3,17,108,27
"4c07d11e-05a5-851d-e053-ca3ca8c0ca7f",85,1,52,13,0,5,6,16,4,14,79,17
"4c07d11e-05a9-851d-e053-ca3ca8c0ca7f",76,0,54,16,1,16,7,10,2,8,46,24
"4c07d11e-05c0-851d-e053-ca3ca8c0ca7f",110,1,90,3,2,7,10,19,3,5,3,7
"4c07d11e-05c3-851d-e053-ca3ca8c0ca7f",82,1,48,3,0,8,9,9,7,3,2,14
"4c07d11e-05c4-851d-e053-ca3ca8c0ca7f",46,0,27,4,0,15,3,17,0,1,4,5
"4c07d11e-05cc-851d-e053-ca3ca8c0ca7f",34,0,25,6,0,8,2,6,1,3,3,2
"4c07d11e-05d2-851d-e053-ca3ca8c0ca7f",65,2,46,12,0,21,7,9,2,9,20,12
"4c07d11e-05f6-851d-e053-ca3ca8c0ca7f",101,0,74,20,0,9,12,20,1,7,56,23
"4c07d11e-05fe-851d-e053-ca3ca8c0ca7f",89,0,59,15,0,10,11,11,3,7,43,18
"4c07d11e-0602-851d-e053-ca3ca8c0ca7f",74,0,50,2,0,3,9,8,1,4,0,10
"4c07d11e-061d-851d-e053-ca3ca8c0ca7f",92,1,68,21,0,23,8,16,4,9,39,19
"4c07d11e-0622-851d-e053-ca3ca8c0ca7f",88,0,55,14,0,40,4,19,2,7,43,16
"4c07d11e-0652-851d-e053-ca3ca8c0ca7f",76,0,43,20,0,8,6,8,2,5,2,14
"4c07d11e-0656-851d-e053-ca3ca8c0ca7f",61,1,46,0,0,44,7,18,4,4,1,3
"4c07d11e-0683-851d-e053-ca3ca8c0ca7f",95,1,48,30,1,14,8,24,4,12,40,16
"4c07d11e-0687-851d-e053-ca3ca8c0ca7f",114,2,62,23,0,16,9,21,4,14,86,16
"4c07d11e-069d-851d-e053-ca3ca8c0ca7f",146,3,84,21,0,7,8,33,4,18,118,22
"4c07d11e-06ab-851d-e053-ca3ca8c0ca7f",85,0,50,3,0,14,3,10,2,3,10,15
"4c07d11e-06c6-851d-e053-ca3ca8c0ca7f",119,1,75,24,0,7,9,21,5,8,21,30
"4c07d11e-06d6-851d-e053-ca3ca8c0ca7f",103,0,69,23,1,8,12,14,4,4,40,6
"4c07d11e-06f6-851d-e053-ca3ca8c0ca7f",82,1,51,18,0,9,9,16,3,17,79,9
"4c07d11e-06ff-851d-e053-ca3ca8c0ca7f",125,3,74,27,0,13,4,25,5,13,120,16
"4c07d11e-0725-851d-e053-ca3ca8c0ca7f",78,0,66,10,0,17,16,22,8,10,4,9
"4c07d11e-072e-851d-e053-ca3ca8c0ca7f",183,4,157,5,0,15,24,44,30,12,1,24
"4c07d11e-0731-851d-e053-ca3ca8c0ca7f",68,0,52,12,0,9,10,20,12,10,4,7
"4c07d11e-0737-851d-e053-ca3ca8c0ca7f",112,0,59,23,1,5,6,18,1,5,103,16
"4c07d11e-073c-851d-e053-ca3ca8c0ca7f",75,1,42,25,1,7,6,19,3,10,27,7
"4c07d11e-0755-851d-e053-ca3ca8c0ca7f",66,2,39,13,1,11,4,23,9,14,4,5
"4c07d11e-0759-851d-e053-ca3ca8c0ca7f",59,0,37,16,0,42,7,19,6,9,3,5
"4c07d11e-0762-851d-e053-ca3ca8c0ca7f",67,1,47,5,0,39,9,23,7,6,1,6
"4c07d11e-0776-851d-e053-ca3ca8c0ca7f",109,2,71,4,2,33,11,17,2,4,1,10
"4c07d11e-077f-851d-e053-ca3ca8c0ca7f",77,1,50,5,0,11,8,19,0,3,1,10
"4c07d11e-0784-851d-e053-ca3ca8c0ca7f",197,6,154,15,6,147,20,58,39,84,0,21
"4c07d11e-0790-851d-e053-ca3ca8c0ca7f",105,1,51,15,0,4,7,24,2,6,16,11
"4c07d11e-0799-851d-e053-ca3ca8c0ca7f",81,0,47,19,0,6,8,12,1,8,17,12
"4c07d11e-079d-851d-e053-ca3ca8c0ca7f",86,3,47,20,0,8,4,11,4,8,17,11
"4c07d11e-07ba-851d-e053-ca3ca8c0ca7f",45,0,30,7,0,32,8,12,4,3,7,4
"4c07d11e-07d4-851d-e053-ca3ca8c0ca7f",153,3,126,5,1,36,8,41,20,19,0,13
"4c07d11e-07f3-851d-e053-ca3ca8c0ca7f",63,1,42,21,0,21,3,13,0,10,51,13
"4c07d11e-07f4-851d-e053-ca3ca8c0ca7f",73,0,42,2,0,9,3,28,10,11,50,8
"4c07d11e-07fd-851d-e053-ca3ca8c0ca7f",44,0,31,10,1,36,4,12,4,7,2,6
"4c07d11e-07fe-851d-e053-ca3ca8c0ca7f",107,0,81,12,2,51,10,28,7,15,4,15
"4c07d11e-0800-851d-e053-ca3ca8c0ca7f",111,1,85,19,0,97,9,20,10,8,6,16
"4c07d11e-0809-851d-e053-ca3ca8c0ca7f",71,1,67,8,0,53,6,18,8,13,1,16
"4c07d11e-0814-851d-e053-ca3ca8c0ca7f",91,1,69,5,2,5,7,24,5,18,66,17
"4c07d11e-0827-851d-e053-ca3ca8c0ca7f",135,1,87,18,0,11,14,35,9,15,0,20
"4c07d11e-0836-851d-e053-ca3ca8c0ca7f",91,0,68,8,0,12,12,10,3,12,81,19
"4c07d11e-083c-851d-e053-ca3ca8c0ca7f",129,0,83,22,1,21,5,28,7,10,43,26
"4c07d11e-0851-851d-e053-ca3ca8c0ca7f",92,1,59,8,1,13,6,13,4,9,58,22
"4c07d11e-0859-851d-e053-ca3ca8c0ca7f",91,0,59,8,8,7,8,9,0,4,6,23
"4c07d11e-086b-851d-e053-ca3ca8c0ca7f",122,0,102,3,0,7,11,22,2,2,0,16
"4c07d11e-0882-851d-e053-ca3ca8c0ca7f",134,3,84,21,0,19,13,19,3,15,68,22
"4c07d11e-0885-851d-e053-ca3ca8c0ca7f",148,1,100,25,3,19,15,20,10,11,122,26
"4c07d11e-088b-851d-e053-ca3ca8c0ca7f",85,0,53,16,0,9,10,18,6,12,71,17
"4c07d11e-08a1-851d-e053-ca3ca8c0ca7f",89,2,73,14,0,18,11,22,10,17,26,13
"4c07d11e-08a4-851d-e053-ca3ca8c0ca7f",86,0,64,15,2,14,8,17,6,10,3,12
"4c07d11e-08b4-851d-e053-ca3ca8c0ca7f",92,0,65,4,3,8,4,18,2,7,3,14
"4c07d11e-08c4-851d-e053-ca3ca8c0ca7f",98,1,54,21,0,9,5,16,2,7,31,13
"4c07d11e-08cd-851d-e053-ca3ca8c0ca7f",91,2,76,22,1,17,10,31,6,6,1,16
"4c07d11e-08d6-851d-e053-ca3ca8c0ca7f",104,0,66,29,0,21,8,22,7,14,46,19
"4c07d11e-08dc-851d-e053-ca3ca8c0ca7f",106,0,61,24,1,19,7,23,2,8,18,16
"4c07d11e-08eb-851d-e053-ca3ca8c0ca7f",98,2,78,5,0,8,18,19,4,10,1,11
"4c07d11e-08f1-851d-e053-ca3ca8c0ca7f",83,1,48,5,0,5,2,11,1,5,5,10
"4c07d11e-0918-851d-e053-ca3ca8c0ca7f",97,2,75,2,0,23,7,13,6,8,9,24
"4c07d11e-092c-851d-e053-ca3ca8c0ca7f",59,1,50,8,0,48,1,24,3,13,3,5
"4c07d11e-0934-851d-e053-ca3ca8c0ca7f",113,0,92,6,0,25,4,21,8,19,5,22
"4c07d11e-093f-851d-e053-ca3ca8c0ca7f",109,1,78,11,0,4,7,7,1,5,38,25
"4c07d11e-0948-851d-e053-ca3ca8c0ca7f",73,0,73,0,0,0,1,20,11,0,3,1
"4c07d11e-0949-851d-e053-ca3ca8c0ca7f",78,1,75,0,0,14,2,21,7,2,0,2
"4c07d11e-0952-851d-e053-ca3ca8c0ca7f",49,0,37,19,0,22,6,12,3,10,36,7
"4c07d11e-0961-851d-e053-ca3ca8c0ca7f",68,0,54,5,0,13,7,20,12,9,2,7
"4c07d11e-0964-851d-e053-ca3ca8c0ca7f",46,2,22,11,0,17,3,19,3,11,17,3
"4c07d11e-09bd-851d-e053-ca3ca8c0ca7f",61,0,42,9,0,34,7,20,3,4,0,5
"4c07d11e-09c6-851d-e053-ca3ca8c0ca7f",61,1,39,6,1,28,8,13,3,3,5,10
